START_DATE,END_DATE,Start_Date,Start_Hour,Start_Minute,End_Date,End_Hour,End_Minute,Month_Name,Year,Weekday,Day_Time,CATEGORY,START,STOP,MILES,Duration_MIN,PURPOSE,IS_WEEKEND
2016-09-19 16:23:00,2016-09-19 16:31:00,2016-09-19,16,23,2016-09-19,16,31,September,2016,Monday,Afternoon,Business,Islamabad,Unknown Location,5.7,8.0,Unknown,False
2016-09-19 17:36:00,2016-09-19 18:20:00,2016-09-19,17,36,2016-09-19,18,20,September,2016,Monday,Evening,Business,Unknown Location,Unknown Location,18.0,44.0,Unknown,False
2016-09-19 19:10:00,2016-09-19 19:49:00,2016-09-19,19,10,2016-09-19,19,49,September,2016,Monday,Evening,Business,Unknown Location,Islamabad,18.3,39.0,Unknown,False
2016-09-20 11:29:00,2016-09-20 11:48:00,2016-09-20,11,29,2016-09-20,11,48,September,2016,Tuesday,Morning,Business,Islamabad,Unknown Location,16.5,19.0,Unknown,False
2016-09-20 20:47:00,2016-09-20 22:47:00,2016-09-20,20,47,2016-09-20,22,47,September,2016,Tuesday,Evening,Business,Unknown Location,R?walpindi,9.6,120.0,Unknown,False
2016-09-23 13:15:00,2016-09-23 13:40:00,2016-09-23,13,15,2016-09-23,13,40,September,2016,Friday,Afternoon,Business,Karachi,Karachi,2.9,25.0,Unknown,False
2016-09-24 14:34:00,2016-09-24 15:15:00,2016-09-24,14,34,2016-09-24,15,15,September,2016,Saturday,Afternoon,Business,Karachi,Unknown Location,8.2,41.0,Unknown,True
2016-09-24 20:29:00,2016-09-24 20:33:00,2016-09-24,20,29,2016-09-24,20,33,September,2016,Saturday,Evening,Business,Unknown Location,Unknown Location,2.4,4.0,Unknown,True
2016-09-27 08:33:00,2016-09-27 08:35:00,2016-09-27,8,33,2016-09-27,8,35,September,2016,Tuesday,Morning,Business,Unknown Location,Unknown Location,5.8,2.0,Unknown,False
2016-09-27 13:21:00,2016-09-27 14:43:00,2016-09-27,13,21,2016-09-27,14,43,September,2016,Tuesday,Afternoon,Business,Lahore,Lahore,9.8,82.0,Unknown,False
2016-09-27 19:14:00,2016-09-27 20:34:00,2016-09-27,19,14,2016-09-27,20,34,September,2016,Tuesday,Evening,Business,Lahore,Unknown Location,7.3,80.0,Unknown,False
2016-09-27 21:01:00,2016-09-28 02:37:00,2016-09-27,21,1,2016-09-28,2,37,September,2016,Tuesday,Night,Business,Unknown Location,Unknown Location,195.6,336.0,Unknown,False
2016-09-28 17:21:00,2016-09-28 19:36:00,2016-09-28,17,21,2016-09-28,19,36,September,2016,Wednesday,Evening,Business,Islamabad,Unknown Location,20.5,135.0,Unknown,False
2016-09-29 16:13:00,2016-09-29 18:47:00,2016-09-29,16,13,2016-09-29,18,47,September,2016,Thursday,Afternoon,Business,Unknown Location,Islamabad,12.6,154.0,Unknown,False
2016-09-30 17:39:00,2016-09-30 20:20:00,2016-09-30,17,39,2016-09-30,20,20,September,2016,Friday,Evening,Business,Islamabad,Islamabad,37.7,161.0,Unknown,False
2016-09-30 20:59:00,2016-09-30 22:34:00,2016-09-30,20,59,2016-09-30,22,34,September,2016,Friday,Evening,Business,Islamabad,Unknown Location,16.7,95.0,Unknown,False
2016-10-03 17:09:00,2016-10-03 17:12:00,2016-10-03,17,9,2016-10-03,17,12,October,2016,Monday,Evening,Business,Unknown Location,Islamabad,10.5,3.0,Unknown,False
2016-10-03 18:17:00,2016-10-03 18:34:00,2016-10-03,18,17,2016-10-03,18,34,October,2016,Monday,Evening,Business,Islamabad,Islamabad,2.8,17.0,Unknown,False
2016-10-03 18:51:00,2016-10-03 19:01:00,2016-10-03,18,51,2016-10-03,19,1,October,2016,Monday,Evening,Business,Islamabad,Islamabad,1.6,10.0,Unknown,False
2016-10-03 22:04:00,2016-10-03 22:33:00,2016-10-03,22,4,2016-10-03,22,33,October,2016,Monday,Night,Business,Islamabad,Unknown Location,12.7,29.0,Unknown,False
2016-10-04 09:50:00,2016-10-04 10:52:00,2016-10-04,9,50,2016-10-04,10,52,October,2016,Tuesday,Morning,Business,Unknown Location,Unknown Location,28.6,62.0,Unknown,False
2016-10-04 12:17:00,2016-10-04 12:18:00,2016-10-04,12,17,2016-10-04,12,18,October,2016,Tuesday,Afternoon,Business,Unknown Location,Unknown Location,15.1,1.0,Unknown,False
2016-10-06 08:49:00,2016-10-06 11:36:00,2016-10-06,8,49,2016-10-06,11,36,October,2016,Thursday,Morning,Business,Unknown Location,R?walpindi,17.9,167.0,Unknown,False
2016-10-06 17:23:00,2016-10-06 17:40:00,2016-10-06,17,23,2016-10-06,17,40,October,2016,Thursday,Evening,Business,R?walpindi,Unknown Location,112.6,17.0,Unknown,False
2016-10-06 18:37:00,2016-10-06 18:39:00,2016-10-06,18,37,2016-10-06,18,39,October,2016,Thursday,Evening,Business,Unknown Location,Unknown Location,18.4,2.0,Unknown,False
2016-10-06 19:46:00,2016-10-06 20:26:00,2016-10-06,19,46,2016-10-06,20,26,October,2016,Thursday,Evening,Business,Unknown Location,Unknown Location,13.8,40.0,Unknown,False
2016-10-07 10:56:00,2016-10-07 10:59:00,2016-10-07,10,56,2016-10-07,10,59,October,2016,Friday,Morning,Business,Unknown Location,Lahore,33.2,3.0,Unknown,False
2016-10-07 11:27:00,2016-10-07 11:50:00,2016-10-07,11,27,2016-10-07,11,50,October,2016,Friday,Morning,Business,Lahore,Lahore,2.6,23.0,Unknown,False
2016-10-07 13:52:00,2016-10-07 14:08:00,2016-10-07,13,52,2016-10-07,14,8,October,2016,Friday,Afternoon,Business,Lahore,Unknown Location,5.8,16.0,Unknown,False
2016-10-07 14:29:00,2016-10-07 15:11:00,2016-10-07,14,29,2016-10-07,15,11,October,2016,Friday,Afternoon,Business,Unknown Location,Lahore,8.3,42.0,Unknown,False
2016-10-07 15:47:00,2016-10-07 16:02:00,2016-10-07,15,47,2016-10-07,16,2,October,2016,Friday,Afternoon,Business,Lahore,Lahore,2.4,15.0,Unknown,False
2016-10-07 18:08:00,2016-10-07 18:27:00,2016-10-07,18,8,2016-10-07,18,27,October,2016,Friday,Evening,Business,Lahore,Lahore,3.1,19.0,Unknown,False
2016-10-07 18:33:00,2016-10-07 19:01:00,2016-10-07,18,33,2016-10-07,19,1,October,2016,Friday,Evening,Business,Lahore,Lahore,6.1,28.0,Unknown,False
2016-10-08 15:03:00,2016-10-08 15:03:00,2016-10-08,15,3,2016-10-08,15,3,October,2016,Saturday,Afternoon,Business,Karachi,Karachi,3.6,0.0,Unknown,True
2016-10-08 18:15:00,2016-10-08 18:18:00,2016-10-08,18,15,2016-10-08,18,18,October,2016,Saturday,Evening,Business,Karachi,Unknown Location,8.0,3.0,Unknown,True
2016-10-09 14:04:00,2016-10-09 14:23:00,2016-10-09,14,4,2016-10-09,14,23,October,2016,Sunday,Afternoon,Business,Unknown Location,Unknown Location,7.7,19.0,Temporary Site,True
2016-10-10 17:22:00,2016-10-10 17:28:00,2016-10-10,17,22,2016-10-10,17,28,October,2016,Monday,Evening,Business,Islamabad,Islamabad,1.7,6.0,Unknown,False
2016-10-10 17:33:00,2016-10-10 18:13:00,2016-10-10,17,33,2016-10-10,18,13,October,2016,Monday,Evening,Business,Islamabad,Unknown Location,9.5,40.0,Unknown,False
2016-10-11 01:27:00,2016-10-11 02:08:00,2016-10-11,1,27,2016-10-11,2,8,October,2016,Tuesday,Night,Business,Unknown Location,R?walpindi,17.1,41.0,Meeting,False
2016-10-12 19:18:00,2016-10-12 19:21:00,2016-10-12,19,18,2016-10-12,19,21,October,2016,Wednesday,Evening,Business,R?walpindi,Unknown Location,18.4,3.0,Unknown,False
2016-10-13 11:20:00,2016-10-13 11:58:00,2016-10-13,11,20,2016-10-13,11,58,October,2016,Thursday,Morning,Business,Unknown Location,Islamabad,9.8,38.0,Unknown,False
2016-10-13 12:08:00,2016-10-13 12:14:00,2016-10-13,12,8,2016-10-13,12,14,October,2016,Thursday,Afternoon,Business,Islamabad,Islamabad,1.0,6.0,Unknown,False
2016-10-13 13:02:00,2016-10-13 13:02:00,2016-10-13,13,2,2016-10-13,13,2,October,2016,Thursday,Afternoon,Business,Islamabad,Islamabad,0.7,0.0,Unknown,False
2016-10-13 13:37:00,2016-10-13 13:46:00,2016-10-13,13,37,2016-10-13,13,46,October,2016,Thursday,Afternoon,Business,Islamabad,Islamabad,2.3,9.0,Unknown,False
2016-10-13 16:08:00,2016-10-13 16:53:00,2016-10-13,16,8,2016-10-13,16,53,October,2016,Thursday,Afternoon,Business,Islamabad,Unknown Location,10.9,45.0,Unknown,False
2016-10-14 08:50:00,2016-10-14 09:44:00,2016-10-14,8,50,2016-10-14,9,44,October,2016,Friday,Morning,Business,Unknown Location,R?walpindi,12.7,54.0,Unknown,False
2016-10-14 10:16:00,2016-10-14 10:52:00,2016-10-14,10,16,2016-10-14,10,52,October,2016,Friday,Morning,Business,R?walpindi,Unknown Location,12.4,36.0,Unknown,False
2016-10-14 15:56:00,2016-10-14 16:20:00,2016-10-14,15,56,2016-10-14,16,20,October,2016,Friday,Afternoon,Business,Unknown Location,Unknown Location,3.8,24.0,Unknown,False
2016-10-14 23:54:00,2016-10-15 02:06:00,2016-10-14,23,54,2016-10-15,2,6,October,2016,Friday,Night,Business,Unknown Location,R?walpindi,17.0,132.0,Meeting,False
2016-10-15 22:28:00,2016-10-15 22:48:00,2016-10-15,22,28,2016-10-15,22,48,October,2016,Saturday,Night,Business,Morrisville,Morrisville,6.2,20.0,Unknown,True
2016-10-16 00:01:00,2016-10-16 00:14:00,2016-10-16,0,1,2016-10-16,0,14,October,2016,Sunday,Night,Business,Morrisville,Cary,3.1,13.0,Unknown,True
2016-10-16 12:52:00,2016-10-16 13:11:00,2016-10-16,12,52,2016-10-16,13,11,October,2016,Sunday,Afternoon,Business,Cary,Durham,10.5,19.0,Meeting,True
2016-10-16 14:40:00,2016-10-16 15:01:00,2016-10-16,14,40,2016-10-16,15,1,October,2016,Sunday,Afternoon,Business,Durham,Morrisville,8.1,21.0,Unknown,True
2016-10-16 15:10:00,2016-10-16 15:19:00,2016-10-16,15,10,2016-10-16,15,19,October,2016,Sunday,Afternoon,Business,Morrisville,Cary,3.1,9.0,Unknown,True
2016-10-16 19:27:00,2016-10-16 19:33:00,2016-10-16,19,27,2016-10-16,19,33,October,2016,Sunday,Evening,Business,Whitebridge,Parkway,2.1,6.0,Meeting,True
2016-10-16 20:30:00,2016-10-16 20:39:00,2016-10-16,20,30,2016-10-16,20,39,October,2016,Sunday,Evening,Business,Cary,Morrisville,4.3,9.0,Unknown,True
2016-10-16 21:34:00,2016-10-16 21:41:00,2016-10-16,21,34,2016-10-16,21,41,October,2016,Sunday,Night,Business,Morrisville,Cary,2.5,7.0,Meal/Entertain,True
2016-10-17 15:19:00,2016-10-17 15:57:00,2016-10-17,15,19,2016-10-17,15,57,October,2016,Monday,Afternoon,Business,Cary,Raleigh,20.6,38.0,Unknown,False
2016-10-17 16:29:00,2016-10-17 17:11:00,2016-10-17,16,29,2016-10-17,17,11,October,2016,Monday,Afternoon,Business,Raleigh,Cary,17.6,42.0,Unknown,False
2016-10-17 18:02:00,2016-10-17 18:16:00,2016-10-17,18,2,2016-10-17,18,16,October,2016,Monday,Evening,Business,Cary,Apex,5.6,14.0,Unknown,False
2016-10-17 18:31:00,2016-10-17 18:45:00,2016-10-17,18,31,2016-10-17,18,45,October,2016,Monday,Evening,Business,Apex,Apex,3.3,14.0,Unknown,False
2016-10-17 19:08:00,2016-10-17 19:25:00,2016-10-17,19,8,2016-10-17,19,25,October,2016,Monday,Evening,Business,Apex,Cary,5.3,17.0,Unknown,False
2016-10-18 08:12:00,2016-10-18 08:22:00,2016-10-18,8,12,2016-10-18,8,22,October,2016,Tuesday,Morning,Business,Whitebridge,Edgehill Farms,3.3,10.0,Unknown,False
2016-10-18 08:53:00,2016-10-18 09:02:00,2016-10-18,8,53,2016-10-18,9,2,October,2016,Tuesday,Morning,Business,Edgehill Farms,Whitebridge,3.3,9.0,Unknown,False
2016-10-18 10:41:00,2016-10-18 11:09:00,2016-10-18,10,41,2016-10-18,11,9,October,2016,Tuesday,Morning,Business,Cary,Morrisville,7.9,28.0,Temporary Site,False
2016-10-18 18:12:00,2016-10-18 18:33:00,2016-10-18,18,12,2016-10-18,18,33,October,2016,Tuesday,Evening,Business,Oakland,Emeryville,13.0,21.0,Unknown,False
2016-10-18 19:03:00,2016-10-18 19:13:00,2016-10-18,19,3,2016-10-18,19,13,October,2016,Tuesday,Evening,Business,Emeryville,Berkeley,3.0,10.0,Unknown,False
2016-10-18 20:31:00,2016-10-18 20:37:00,2016-10-18,20,31,2016-10-18,20,37,October,2016,Tuesday,Evening,Business,Berkeley,Emeryville,3.0,6.0,Unknown,False
2016-10-19 09:33:00,2016-10-19 09:47:00,2016-10-19,9,33,2016-10-19,9,47,October,2016,Wednesday,Morning,Business,Emeryville,Oakland,3.8,14.0,Unknown,False
2016-10-19 09:54:00,2016-10-19 10:21:00,2016-10-19,9,54,2016-10-19,10,21,October,2016,Wednesday,Morning,Business,Oakland,San Francisco,9.5,27.0,Unknown,False
2016-10-19 13:45:00,2016-10-19 13:56:00,2016-10-19,13,45,2016-10-19,13,56,October,2016,Wednesday,Afternoon,Business,SOMISSPO,French Quarter,1.7,11.0,Unknown,False
2016-10-19 14:02:00,2016-10-19 14:31:00,2016-10-19,14,2,2016-10-19,14,31,October,2016,Wednesday,Afternoon,Business,San Francisco,Berkeley,10.8,29.0,Unknown,False
2016-10-19 15:44:00,2016-10-19 16:02:00,2016-10-19,15,44,2016-10-19,16,2,October,2016,Wednesday,Afternoon,Business,West Berkeley,North Berkeley Hills,4.1,18.0,Unknown,False
2016-10-19 16:06:00,2016-10-19 16:19:00,2016-10-19,16,6,2016-10-19,16,19,October,2016,Wednesday,Afternoon,Business,North Berkeley Hills,Southside,2.2,13.0,Unknown,False
2016-10-19 16:33:00,2016-10-19 17:01:00,2016-10-19,16,33,2016-10-19,17,1,October,2016,Wednesday,Afternoon,Business,Berkeley,Emeryville,4.6,28.0,Unknown,False
2016-10-20 11:26:00,2016-10-20 11:34:00,2016-10-20,11,26,2016-10-20,11,34,October,2016,Thursday,Morning,Business,Emeryville,Berkeley,3.1,8.0,Unknown,False
2016-10-20 12:19:00,2016-10-20 13:17:00,2016-10-20,12,19,2016-10-20,13,17,October,2016,Thursday,Afternoon,Business,Berkeley,San Jose,47.7,58.0,Unknown,False
2016-10-20 20:44:00,2016-10-20 21:37:00,2016-10-20,20,44,2016-10-20,21,37,October,2016,Thursday,Evening,Business,San Jose,Emeryville,44.6,53.0,Unknown,False
2016-10-21 10:06:00,2016-10-21 10:21:00,2016-10-21,10,6,2016-10-21,10,21,October,2016,Friday,Morning,Business,Emeryville,Oakland,13.2,15.0,Unknown,False
2016-10-22 00:54:00,2016-10-22 01:09:00,2016-10-22,0,54,2016-10-22,1,9,October,2016,Saturday,Night,Business,Morrisville,Cary,8.7,15.0,Unknown,True
2016-10-22 13:26:00,2016-10-22 14:03:00,2016-10-22,13,26,2016-10-22,14,3,October,2016,Saturday,Afternoon,Business,Cary,Raleigh,17.2,37.0,Unknown,True
2016-10-22 17:08:00,2016-10-22 17:55:00,2016-10-22,17,8,2016-10-22,17,55,October,2016,Saturday,Evening,Business,Raleigh,Cary,14.0,47.0,Unknown,True
2016-10-23 09:24:00,2016-10-23 10:05:00,2016-10-23,9,24,2016-10-23,10,5,October,2016,Sunday,Morning,Business,Cary,Raleigh,28.1,41.0,Unknown,True
2016-10-23 12:17:00,2016-10-23 12:59:00,2016-10-23,12,17,2016-10-23,12,59,October,2016,Sunday,Afternoon,Business,Raleigh,Cary,28.2,42.0,Unknown,True
2016-10-23 19:04:00,2016-10-23 19:14:00,2016-10-23,19,4,2016-10-23,19,14,October,2016,Sunday,Evening,Business,Cary,Morrisville,3.1,10.0,Meal/Entertain,True
2016-10-23 21:10:00,2016-10-23 21:25:00,2016-10-23,21,10,2016-10-23,21,25,October,2016,Sunday,Night,Business,Morrisville,Cary,3.1,15.0,Customer Visit,True
2016-10-24 14:57:00,2016-10-24 15:26:00,2016-10-24,14,57,2016-10-24,15,26,October,2016,Monday,Afternoon,Business,Cary,Durham,16.4,29.0,Unknown,False
2016-10-24 15:33:00,2016-10-24 16:13:00,2016-10-24,15,33,2016-10-24,16,13,October,2016,Monday,Afternoon,Business,Durham,Morrisville,15.4,40.0,Unknown,False
2016-10-24 16:34:00,2016-10-24 16:41:00,2016-10-24,16,34,2016-10-24,16,41,October,2016,Monday,Afternoon,Business,Morrisville,Cary,2.2,7.0,Unknown,False
2016-10-25 13:27:00,2016-10-25 14:08:00,2016-10-25,13,27,2016-10-25,14,8,October,2016,Tuesday,Afternoon,Business,Cary,Apex,11.2,41.0,Unknown,False
2016-10-25 15:04:00,2016-10-25 15:11:00,2016-10-25,15,4,2016-10-25,15,11,October,2016,Tuesday,Afternoon,Business,Apex,Eagle Rock,2.2,7.0,Unknown,False
2016-10-25 15:16:00,2016-10-25 15:33:00,2016-10-25,15,16,2016-10-25,15,33,October,2016,Tuesday,Afternoon,Business,Eagle Rock,Cary,3.6,17.0,Unknown,False
2016-10-25 20:00:00,2016-10-25 20:11:00,2016-10-25,20,0,2016-10-25,20,11,October,2016,Tuesday,Evening,Business,Whitebridge,Savon Height,3.6,11.0,Meal/Entertain,False
2016-10-25 20:54:00,2016-10-25 21:03:00,2016-10-25,20,54,2016-10-25,21,3,October,2016,Tuesday,Evening,Business,Savon Height,Parkway,4.9,9.0,Unknown,False
2016-10-25 22:24:00,2016-10-25 22:45:00,2016-10-25,22,24,2016-10-25,22,45,October,2016,Tuesday,Night,Business,Parkway,Whitebridge,8.7,21.0,Errand/Supplies,False
2016-10-26 19:25:00,2016-10-26 19:31:00,2016-10-26,19,25,2016-10-26,19,31,October,2016,Wednesday,Evening,Business,Whitebridge,Parkway,2.1,6.0,Meeting,False
2016-10-26 20:53:00,2016-10-26 21:03:00,2016-10-26,20,53,2016-10-26,21,3,October,2016,Wednesday,Evening,Business,Parkway,Whitebridge,2.1,10.0,Unknown,False
2016-10-27 18:51:00,2016-10-27 19:16:00,2016-10-27,18,51,2016-10-27,19,16,October,2016,Thursday,Evening,Business,Cary,Morrisville,8.4,25.0,Meeting,False
2016-10-27 19:20:00,2016-10-27 19:35:00,2016-10-27,19,20,2016-10-27,19,35,October,2016,Thursday,Evening,Business,Morrisville,Morrisville,5.9,15.0,Unknown,False
2016-10-27 19:52:00,2016-10-27 20:21:00,2016-10-27,19,52,2016-10-27,20,21,October,2016,Thursday,Evening,Business,Huntington Woods,Huntington Woods,12.1,29.0,Unknown,False
